"","3MIN","7.5MIN","15MIN","30MIN","60MIN","110MIN","2.5H","5H","0MIN"
"YNL106C",-0.084199192,0.15850507,0.11060378,0.049198591,0.13540353,0.21129883,0.19219417,0.21649832,0
"YNL107W",-0.14940058,-0.096199694,-0.25940051,-0.33790026,-0.43919898,-0.54339989,-0.47569957,-0.42919902,0
"YNL108C",-0.15370006,0.007798293,0.17110432,0.21600158,0.044506033,0.16609839,0.29499415,0.31460373,0
"YNL109W",-0.22060075,-0.28069913,-0.30229912,-0.34689962,-0.41309982,-0.39259914,-0.40669978,-0.39539915,0
"YNL110C",0.86939767,0.75429748,0.6042042,0.59120067,0.099295204,-0.080200769,0.13010059,0.076695902,0
"YNL111C",0.74529758,0.72080378,0.91669829,1.2114982,1.3033015,2.1884009,2.4660998,2.1919984,0
"YNL112W",0.69140016,0.33369851,0.18929956,0.53020062,0.77339719,-0.051699683,0.27699683,0.005198751,0
"YNL113W",0.51700351,0.67750373,0.7517979,0.87899993,0.31419766,0.28749594,0.24620132,0.22569447,0
"YNL114C",0.26109749,0.31109617,0.23690279,0.44390365,0.50059812,0.47069824,0.62890421,0.39550158,0
"YNL115C",-1.5052997,-1.7878017,-1.5797019,-1.8479023,-1.7544021,-1.1979011,-1.2790982,-1.0974,0
"YNL116W",-0.30070068,-0.29230029,-0.48849958,-0.93699967,-1.1877006,-1.4667995,-1.4359985,-1.1899995,0
"YNL117W",-1.3247007,-1.9694012,-2.6188008,-3.4463006,-3.949901,-4.4619999,-4.5825016,-4.7368002,0
"YNL118C",0.10920007,0.18299733,0.33599768,0.46340274,0.57139528,0.66969805,0.67110311,0.63220306,0
"YNL119W",0.53979904,0.50720095,0.38480136,0.62249935,0.52400348,0.33979871,0.40200174,0.31860029,0
"YNL120C",-0.017199497,0.029205495,0.093303254,0.076504369,0.17110432,0.11959522,0.15059867,0.071996007,0
"YNL121C",-0.49359914,-0.66520064,-0.7017992,-0.46219902,0.10249689,0.53900492,0.49030313,0.5327957,0
"YNL122C",-0.034200204,-0.048300315,-0.15430041,-0.043800572,-0.060499581,-0.21699938,-0.16439925,-0.15129955,0
"YNL123W",0.92240339,0.87029764,0.97220003,0.82829849,0.47539622,0.37590131,0.46129805,0.49430296,0
"YNL124W",0.5343007,0.6082983,0.59510259,0.59700191,0.19399877,-0.13460057,-0.19639932,-0.29040056,0
"YNL125C",0.49629872,-0.026900141,-0.37220082,-0.83379875,-1.3131006,-1.7270977,-1.7006006,-1.7995007,0
"YNL126W",0.091395186,0.2117972,0.29060134,0.2453983,1.1241031,1.268099,1.4904007,1.2460006,0
"YNL127W",-0.17150002,-0.03379991,-0.088300749,-0.24479963,-0.18719951,-0.16829946,-0.31900059,-0.27929952,0
"YNL128W",0.19519639,0.26609688,0.27389777,-0.078400671,-0.24690041,-0.32809978,-0.26710045,-0.20089943,0
"YNL129W",0.8008026,0.84799691,0.97159689,0.65920303,0.49840407,0.94090342,0.9540027,1.003703,0
"YNL130C",1.0761965,1.1137005,1.360398,0.71469832,0.14760628,1.2569985,1.0262972,1.3001003,0
"YNL131W",-0.45080006,-0.41519909,-0.41999927,-0.44940071,-0.046000282,0.031098722,-0.13929935,0.012997664,0
"YNL132W",1.9034008,2.2191004,2.2708997,2.5756004,2.0817998,1.8274004,1.6666021,1.6101992,0
"YNL133C",0.053500638,0.13369503,-0.023699426,-0.45550077,-0.79419964,-0.69060026,-0.68059941,-0.53509967,0
"YNL134C",0.69330183,0.18889461,-0.63870101,-2.4941985,-4.2627999,-3.0654971,-3.7246,-2.6135996,0
"YNL135C",0.19650633,0.046099863,0.45270085,1.0019968,1.2073994,1.3279977,1.4990014,1.3382989,0
"YNL136W",-0.11819914,-0.2612996,-0.15059955,-0.050300731,0.09990111,-0.045499918,0.014897987,0.049003373,0
"YNL137C",-0.32619938,-0.13790018,-0.46059995,-0.73560049,-0.34189914,-0.23110006,-0.42130083,-0.29159908,0
"YNL138W",-0.83980005,-0.66879927,-0.35599978,-0.24820039,0.75209773,1.8109983,1.6247981,1.7519992,0
"YNL139C",0.54519741,0.46010297,0.36410173,0.52310022,0.42510476,0.067597418,0.12620639,0.062895364,0
"YNL141W",2.0151014,1.9056012,1.9514013,1.8709013,0.633301,0.072599766,0.26309452,0.021294937,0
"YNL142W",0.69690189,1.033201,-0.053899498,-1.9924026,-3.3408003,-3.6918004,-3.5719992,-3.6041001,0
"YNL143C",-0.06799932,0.034300246,-0.001199378,-0.058300202,-0.03329933,-0.050599538,0.011094835,-0.044700589,0
"YNL144C",-1.5687985,-1.8927996,-1.9819014,-1.9260975,-1.8273998,-1.7342991,-1.6271994,-1.5654001,0
"YNL145W",0.27610356,0.36310378,0.28260586,0.23599658,0.47489805,0.73350186,0.56679567,0.76300357,0
"YNL146W",-0.42379909,-0.59769913,-0.63059941,-0.9604994,-1.4869014,-1.5374995,-1.547898,-1.5173004,0
"YNL147W",-0.034999646,-0.083099972,0.13679512,0.13510141,0.087503576,0.13899791,0.235004,0.30760339,0
"YNL148C",0.067597418,-0.028300115,0.019303384,0.62450334,1.0690009,1.0061975,1.0906976,0.97010267,0
"YNL149C",-0.032400493,0.20000207,0.46780116,0.4737973,0.60140177,0.8245968,0.84149818,0.77699671,0
"YNL150W",0.000605805,0.071597937,0.1574965,0.21030158,0.17960022,0.23269759,0.18880601,0.26009794,0
"YNL151C",0.6042042,0.92100209,1.052402,1.5533015,1.4540021,1.3672984,1.3760014,1.3849008,0
"YNL152W",0.28630159,0.26920075,0.18069529,0.39289988,0.59800306,0.64780262,0.63630212,0.55590448,0
"YNL153C",0.72580222,0.93089626,1.1140005,1.5240988,1.6329987,1.4815986,1.5401017,1.5905014,0
"YNL154C",0.59579962,0.58009723,0.58709611,0.86649657,0.83429861,0.66450104,0.78940375,0.73310266,0
"YNL155W",0.44589617,0.56490491,0.55330152,-0.26930006,-0.79329927,-0.34129951,-0.36429946,-0.31329958,0
"YNL156C",-0.57430009,-0.61030104,-0.64610088,-1.6488014,-2.3723035,-1.8633991,-2.0069996,-1.8638979,0
"YNL157W",0.047105585,0.092599863,0.11410045,0.11580567,0.1150066,0.060393312,0.047705891,0.078705465,0
"YNL158W",0.28679837,0.50619569,0.29959635,0.22129556,0.023099185,0.088806468,-0.089500644,0.1048063,0
"YNL159C",-0.86759952,-0.78459972,-0.69680025,-0.89059932,-0.97440133,-0.48409987,-0.61299928,-0.32859973,0
"YNL160W",-0.94459886,-1.5178993,-2.4791986,-3.0322943,-3.5507998,-2.1357001,-2.9497003,-2.3280002,0
"YNL161W",0.13490433,0.21380141,0.11910381,0.088195884,0.066798736,0.046295475,-0.031900398,-0.085600803,0
"YNL162W",1.2193017,0.78880262,0.80869806,0.82170205,0.8572963,1.5336979,1.7701017,1.6880998,0
"YNL163C",1.2411019,1.0162966,1.0346031,1.1787019,0.93779634,0.71929736,0.70779864,0.58820012,0
"YNL164C",0.5399975,0.53350355,0.53679893,0.45909583,-0.063000691,-0.12650017,-0.078799821,-0.19280007,0
"YNL165W",0.28560344,0.16389799,0.12640465,-0.027299995,0.1934059,0.038604744,0.1420997,-0.17410043,0
"YNL166C",0.55010278,0.54810119,0.65959581,0.87330137,1.1715976,0.79400405,1.0175015,0.80149807,0
"YNL167C",-0.4444999,-0.3914992,-0.51119915,-0.31640055,-0.13780017,-0.099999987,-0.14400074,-0.068899433,0
"YNL168C",0.25900125,0.36669989,0.61050164,0.52049768,0.36100471,0.8457028,0.64879674,0.81040197,0
"YNL169C",0.68590428,0.69529901,0.54800252,-0.028800435,-0.6061006,0.53570462,0.16110084,0.56739942,0
"YNL170W",0.14250493,0.080193744,0.125704,0.18929956,0.2162003,0.31220046,0.2500035,0.27480434,0
"YNL171C",0.045401031,0.074806823,0.11589887,0.039405145,0.092004418,0.099995339,0.043806429,0.10249689,0
"YNL172W",0.81009756,0.77520229,0.77979761,0.46360153,0.2930997,0.57280238,0.56099858,0.57929602,0
"YNL173C",-0.048300315,-0.28160023,-0.30169972,-1.2783001,-2.2003026,-1.1295003,-1.2487008,-0.91230092,0
"YNL174W",0.11379383,0.034497464,0.10770126,0.20219828,0.027706106,0.11809389,0.10030491,0.14489476,0
"YNL175C",1.1961978,1.2091976,1.2235029,1.5528,1.1744,1.180498,1.2632027,1.2903005,0
"YNL176C",-0.098199738,-0.28799947,-0.42739938,-0.66979959,-0.87779909,-0.60940054,-0.57440105,-0.73420068,0
"YNL177C",-0.41349944,-0.5236992,-0.80199877,-0.78530072,-0.64229937,-0.58340019,-0.70410069,-0.59370062,0
"YNL178W",2.4597988,1.9864983,2.1892996,1.0409976,1.9136994,2.4511003,2.6076996,2.5630995,0
"YNL179C",0.29229881,0.43700397,0.69690189,0.57240465,0.41979774,0.33160204,0.3750005,0.38140521,0
"YNL180C",0.45820349,0.23769831,-0.18290071,-0.99229928,-2.1142976,-1.9129011,-2.1155974,-2.0913992,0
"YNL181W",-0.1134998,-0.1271996,0.1852957,0.1633055,0.25660009,0.17840233,0.30930427,0.28039813,0
"YNL182C",1.5101011,1.5056979,1.441101,1.5253022,1.0453032,0.88480108,1.0387031,0.89330007,0
"YNL183C",0.074998581,-0.009300674,-0.26480019,-1.0854998,-1.4665004,-1.0987991,-1.1155005,-1.112899,0
"YNL184C",-0.2965998,-0.30129967,-0.5887994,-0.57469969,-0.65459908,-0.74069979,-0.69469949,-0.62830064,0
"YNL185C",-0.37530015,-0.66900111,-0.89059932,-0.9269997,-0.81649951,-0.75540029,-0.71690083,-0.6153003,0
"YNL186W",0.5595016,0.60930109,0.5622009,0.46939631,0.39920391,-0.15349946,-0.26040072,-0.26979917,0
"YNL187W",0.65020391,0.65390383,0.66630213,0.35800234,-0.033999304,-0.32739906,-0.30900013,-0.32399985,0
"YNL188W",0.44789653,0.59059723,0.76170228,1.1027992,1.2938001,1.175301,1.1007019,1.2010002,0
"YNL189W",0.18439456,0.20249922,0.40739626,0.41850302,0.56120392,0.53760421,0.54040427,0.58500097,0
"YNL190W",-2.2461011,-2.4991979,-2.5299974,-2.5752026,-2.6772042,-2.2331013,-2.382002,-2.3280002,0
"YNL191W",0.40330045,0.16120405,-0.53300022,-1.1726004,-1.3424002,-1.7796998,-1.5559988,-1.8053985,0
"YNL192W",-0.75459926,-0.48709959,-0.69699903,-0.71900094,-0.51640037,0.17370312,-0.21350066,0.2340966,0
"YNL193W",-0.72149895,-0.73429907,-0.97560088,-1.2184002,-1.072501,-0.79799987,-0.95909916,-0.70920052,0
"YNL194C",-1.7378988,-2.0767002,-2.2382994,-3.3669993,-3.7402009,-4.0456006,-3.9521992,-4.1408994,0
"YNL195C",-0.98189857,-1.4839001,-1.6303001,-2.782804,-3.0781981,-3.4542008,-3.4699996,-3.4710999,0
"YNL196C",-0.10249933,-0.13060075,-0.15309996,-0.26730012,-0.51789932,-0.484001,-0.44959969,-0.53630013,0
"YNL197C",0.37269584,0.3704991,0.43540457,0.45959949,0.37069996,0.39499697,0.33969611,0.21659765,0
"YNL198C",0.3328053,0.79910389,0.72479868,0.94739685,0.4711042,0.25019759,0.224596,0.21570344,0
"YNL199C",0.49730067,0.51069867,0.67439737,0.87070008,0.54309989,0.2162003,0.31159611,0.28290234,0
"YNL200C",-1.0816993,-1.3547005,-1.2872018,-1.4925981,-1.8696015,-1.8657002,-2.1076976,-1.9580001,0
"YNL201C",0.50749529,0.37680157,0.48889543,0.29970184,-0.51519985,-0.79719991,-0.74170059,-0.68550068,0
"YNL202W",-1.4180993,-1.8332023,-1.6961012,-1.9677016,-2.0885983,-2.3914027,-2.2970978,-2.4428968,0
"YNL203C",0.46279573,0.55710125,0.38630329,0.49769922,0.45679564,0.49470233,0.38210279,0.39399821,0
"YNL204C",0.30900152,0.24390058,0.087001105,0.28560344,0.80489612,0.70349942,0.70730391,0.7031007,0
"YNL205C",0.32810115,0.36249794,0.30550365,0.3855967,0.75550292,0.64199911,0.64429932,0.65910254,0
"YNL206C",-0.22670072,-0.22299992,-0.2874993,-0.22999982,0.22979708,-0.063499624,0.12660289,-0.016799513,0
"YNL207W",1.0718999,1.0328978,1.0834993,1.2562015,0.98129738,0.87360062,0.90769828,0.79249724,0
"YNL208W",1.3698015,1.3244016,1.8479007,0.52529716,-0.83559986,-1.1538991,-1.4044009,-0.77779885,0
"YNL209W",1.9514013,2.4903006,2.3787003,2.2939001,1.9388014,2.0078987,2.2070995,2.0680998,0
"YNL210W",0.15620243,0.14020277,0.28459704,0.38969896,0.37200484,0.38270045,0.35949868,0.37299666,0
"YNL211C",-0.13319961,-0.14860075,-0.39539915,-0.59099909,-1.1073991,-1.2519991,-1.3427002,-1.1875987,0
"YNL212W",0.25820533,0.25949547,0.036805732,-0.45240013,-0.80680103,-0.027899983,-0.20909954,0.000504855,0
"YNL213C",0.4681975,0.46789504,0.17160396,0.080098212,-0.12579951,-0.15950051,-0.20589943,-0.17949995,0
"YNL214W",-0.61030104,-0.53920083,-0.45369965,-0.18390005,-0.072200614,-0.073399331,0.005500596,0.070403068,0
"YNL215W",-0.88839974,-0.86570019,-0.88850122,-1.2065985,-1.5326996,-1.4389017,-1.3531996,-1.3500002,0
"YNL216W",-0.20819926,-0.30389932,-0.48280092,-0.48370038,-0.28380099,-0.22699956,-0.11700018,-0.13660068,0
"YNL217W",-0.013300737,-0.17430065,-0.56170076,-0.50759917,-0.49570098,0.021906077,-0.25320054,0.15850507,0
"YNL218W",-0.48390011,-0.36349927,-0.31960002,-0.52850036,0.00269532,0.13429981,0.18159874,0.16129436,0
"YNL219C",-0.32079963,-0.43920093,-0.06799932,0.19750058,0.46369569,0.62099922,0.61050164,0.62039873,0
"YNL220W",0.3658045,0.74980026,0.6082983,-0.059000392,0.73029649,0.52420413,0.7314005,0.42629696,0
"YNL221C",1.2017029,1.5750025,1.1539026,1.022801,0.90579758,0.76260395,0.71859616,0.63889866,0
"YNL222W",0.47340249,0.44849927,0.49039556,0.85230253,1.0684025,1.1225998,1.2406013,1.0189973,0
"YNL223W",-1.2982008,-1.3856991,-1.1899008,-1.6398987,-1.8534021,-1.7340015,-1.6563989,-1.5021986,0
"YNL224C",-0.12150064,-0.11510048,-0.011999608,0.033497007,-0.13690046,-0.17959962,-0.2048997,-0.27380005,0
"YNL225C",0.26899723,0.076203337,0.027394717,0.008802386,0.19450315,0.013197816,0.24480183,0.12759366,0
"YNL226W",0.030901038,0.14780162,0.1314051,0.031296378,-0.059299504,0.031197553,0.008702008,0.026700926,0
"YNL227C",0.31579806,0.52780101,0.46300507,0.40860318,-0.025099232,-0.17060016,-0.11970003,-0.29089997,0
"YNL228W",0.022701592,-0.018400114,0.05719377,0.0364963,0.035497229,0.035497229,0.064096465,0.045806395,0
"YNL229C",-0.58709927,-0.44520096,-0.61589934,-0.47920063,-0.30379959,-0.29249995,-0.38999925,-0.34330045,0
"YNL230C",-0.26429934,-0.17650008,-0.30719968,-0.26359948,-0.24030043,-0.30120012,-0.40399993,-0.33919913,0
"YNL231C",-0.11399933,-0.30319957,-0.29359941,-0.28290028,-0.25920021,-0.19069916,0.037803898,-0.083899461,0
"YNL232W",0.022602176,-0.11619935,-0.059600181,-0.14590059,-0.40169959,-0.69200034,-0.60870079,-0.65930102,0
"YNL233W",0.32460326,0.32330089,0.1998011,0.1497016,0.58440455,0.091896129,0.17840233,0.070403068,0
"YNL234W",0.69610068,0.81160255,0.91209797,0.23310271,-0.33810085,-0.67570091,-0.74299904,-0.78890056,0
"YNL235C",0.4295999,0.48439596,0.64869552,0.38200316,0.41150218,0.34740487,0.30850068,0.33509446,0
"YNL236W",0.92810118,0.84499619,0.88240046,1.0417967,0.90170297,1.0346031,1.0699015,0.94399632,0
"YNL237W",-1.3298993,-1.7383994,-1.7575011,-2.1993018,-2.4998996,-2.2096016,-2.2263007,-2.1532026,0
"YNL238W",0.88740049,0.84110362,0.83729742,0.6202955,0.24009447,0.30340085,0.28490496,0.24190118,0
"YNL239W",0.16519805,0.55059535,0.86239981,0.18650056,-0.88529983,-0.53760001,-0.77810065,-0.59690028,0
"YNL240C",0.30850068,0.10649573,0.037803898,-0.21649976,-0.68439899,-0.86940119,-0.81050054,-1.0494987,0
"YNL241C",-0.35520048,-0.23639976,-0.56249952,-1.4111993,-1.4896011,-0.94809895,-1.2480016,-1.2377005,0
"YNL242W",-0.67120029,-1.030301,-0.82459931,-1.7696002,-1.8815977,-1.506902,-1.5592986,-1.3908994,0
"YNL243W",0.16030065,0.027097419,0.089904868,0.11990061,0.001802243,0.063005852,-0.11169978,0.04879418,0
"YNL244C",-0.77370111,-0.87279992,-0.52490059,-0.5796006,-1.0181999,-1.1461001,-1.0271986,-0.92300043,0
"YNL245C",0.13579751,0.094100916,0.10150217,-0.21209953,-0.80359943,-1.3087982,-1.3583985,-1.4573992,0
"YNL246W",0.71960403,1.0535006,1.2120027,1.4988023,1.7284996,2.5709996,2.270499,2.6396999,0
"YNL247W",1.2049983,1.5879986,1.6537021,1.590899,1.604598,1.5666983,1.4893014,1.5470006,0
"YNL248C",1.9289994,2.0390015,1.6559013,1.5861979,1.2765026,0.99839772,0.8999026,0.93680187,0
"YNL249C",0.60879978,0.41549909,0.14340648,0.013097743,-0.059600181,0.13919442,0.094695497,0.24199878,0
"YNL250W",0.21310461,0.43600189,0.45379674,0.50389823,0.16009408,0.35210312,0.27320554,0.35620016,0
"YNL251C",0.55600261,0.41780122,0.40579636,0.63349631,0.42259901,0.4165047,0.15310489,0.010693919,0
"YNL252C",-0.052299436,-0.18550044,-0.16910056,-0.065900232,-0.55270011,-0.66440013,-0.60999934,-0.56760068,0
"YNL253W",0.071597937,0.17380544,0.22490464,0.42929994,0.68359765,0.87349825,0.91569681,0.9264018,0
"YNL254C",-0.065900232,0.30570209,0.40960274,0.56910217,0.64829977,0.18089894,0.042504263,0.077106244,0
"YNL255C",0.81679628,1.0842004,1.3114973,1.7097009,1.690198,1.4579987,1.5016022,1.4632981,0
"YNL256W",1.3200976,1.5791995,1.5365006,1.7088008,1.5493981,1.788101,1.5295011,1.7217008,0
"YNL257C",0.19729927,0.15450544,0.1649021,0.19810435,0.59409943,1.2174975,1.0026017,1.2017029,0
"YNL258C",-0.006099607,0.045205298,0.066798736,0.083301885,0.048905753,0.061997336,0.11720298,0.19669516,0
"YNL259C",0.28529568,0.13560053,0.3044059,0.16559684,0.31570533,0.001701377,0.085506239,0.15850507,0
"YNL260C",1.4541022,1.2616993,1.1922005,1.0927013,0.50190277,0.39099778,0.32460326,0.45940014,0
"YNL261W",0.88219697,0.78430295,0.765,0.67150172,0.34939925,0.40109523,0.28039813,0.41589925,0
"YNL262W",1.0576028,1.2829023,1.1247979,1.2814015,2.3070991,1.7751011,1.8372005,1.4679003,0
"YNL263C",0.098500409,0.30349437,0.33950229,0.43810119,0.80859923,0.74659655,0.72450185,0.68660361,0
"YNL264C",-1.052099,-1.030799,-0.70710048,-0.40650089,0.12780494,0.4625026,0.46500277,0.55450045,0
"YNL265C",-0.38660036,-0.3005994,-0.13939946,-0.36799987,-0.70019971,-0.33660073,-0.40420038,-0.16470002,0
"YNL266W",0.051399946,0.002997689,0.062895364,0.013698074,-0.060000179,0.003904416,-0.053899498,0.038801375,0
"YNL267W",0,0.10890578,0.080398432,0.069605938,0.10209371,0.18519419,0.098298272,0.11569915,0
"YNL268W",-0.90320112,-0.88580091,-0.88020029,-1.1548014,-1.1713002,-1.3192004,-1.3827015,-1.2969986,0
"YNL269W",-1.3870003,-1.5407992,-1.629001,-1.8505013,-1.8637981,-2.0603973,-2.0173995,-2.0623001,0
"YNL270C",0.16049429,0.28369661,0.21989646,0.27610356,0.30980483,0.38770442,0.33719728,0.4638003,0
"YNL271C",-0.052499908,-0.18909958,-0.19959994,-0.14379989,-0.2427992,-0.21790014,-0.19939949,-0.19319918,0
"YNL272C",-0.33779997,-0.3281994,-0.18219995,-0.001999518,0.73819713,0.67480411,0.8818995,0.84770032,0
"YNL273W",0.83809658,0.96539644,0.79689673,0.99400036,1.8387985,1.272501,1.4602026,1.3014003,0
"YNL274C",-0.041899738,0.002796117,0.26690045,-0.65550097,-1.0120011,-0.28110053,-0.68470042,-0.36700038,0
"YNL275W",0.31620368,0.2114982,0.23510206,0.20219828,0.073203272,-0.046499329,-0.01939993,-0.12089967,0
"YNL276C",0.39969611,0.3023015,0.046393271,0.17889945,0.22290346,0.30930427,0.092004418,0.17220586,0
"YNL277W",0.42329848,0.41179501,0.16469619,-0.8924005,-1.4972987,-2.1986989,-1.485398,-2.3260022,0
"YNL278W",0.0825936,0.14619901,-0.072200614,-0.61019973,-0.065999904,-0.15579917,-0.16710027,-0.36089938,0
"YNL279W",0.85889607,1.0361024,1.1381002,1.1929011,1.3689974,1.157199,1.2471984,1.132103,0
"YNL280C",-0.43680086,-0.47670101,-0.25299938,-0.089199809,0.25339634,1.154298,1.1385982,1.2006989,0
"YNL281W",0.48530316,0.28019618,0.12199676,-0.06789951,-0.024099861,0.50860106,0.52079937,0.4324036,0
"YNL282W",0.90579758,1.0744027,0.97680353,0.99310188,0.55190479,0.18929956,0.090094631,0.16139757,0
"YNL283C",0.61979799,0.89420079,1.0231986,0.32680193,1.4341985,1.6976004,1.9281997,1.6662021,0
"YNL284C",-0.6336,-0.92650055,-1.0328993,-1.2218991,-1.1226986,-1.1530005,-1.0422993,-1.0666993,0
"YNL285W",-0.21930019,-0.25960084,-0.19340042,-0.10840039,0.093397915,-0.26410009,-0.15229968,-0.15179953,0
"YNL286W",-0.34830029,-0.35650026,-0.34000057,-0.17859999,0.048403607,0.027607035,0.15880234,0.12269922,0
"YNL287W",-0.23139982,-0.16010006,-0.017100221,0.30469794,0.62599984,1.0277981,0.93249966,0.92310353,0
"YNL288W",0.33809918,0.50200465,0.55119607,0.76039981,0.71770164,1.0326016,0.89260086,0.98310123,0
"YNL289W",0.46760294,0.60449837,0.27860334,-0.071400001,2.1588993,1.8661998,1.902201,1.7384998,0
"YNL290W",0.15700489,0.30199728,0.27969712,0.52659971,0.85389986,0.39540286,0.41599657,0.35730426,0
"YNL291C",0.29740274,0.22009465,0.17270512,0.4198948,0.80510256,0.61320159,0.61839842,0.45869697,0
"YNL292W",0.67589721,0.84190068,0.97200147,1.2137019,1.0505992,0.98830295,1.0028969,1.0535979,0
"YNL293W",-0.1540002,-0.039999922,-0.14810028,-0.31750041,-0.48339982,-0.56180085,-0.47650027,-0.60069982,0
"YNL294C",0.076093855,-0.013099815,-0.039599499,0.16049429,0.20610555,0.081394171,0.054001014,-0.022500254,0
"YNL295W",-0.4377991,-0.31809922,-0.64929909,-0.93680081,-1.0622006,-1.2058994,-1.2783001,-1.2559009,0
"YNL296W",-0.031099722,0.045303168,-0.00869966,-0.061199334,-0.073399331,0.017394605,0.01339794,-0.075699406,0
"YNL297C",0.15939668,0.013497992,0.23740463,0.13759533,0.53869707,1.0182995,1.0043,0.95110284,0
"YNL298W",1.0003967,1.2367008,0.97949859,0.83310058,0.31039829,-0.011000545,-0.016799513,-0.00410019,0
"YNL299W",0.25800025,0.12140007,0.090704412,-0.063000691,-0.52919974,-0.62660012,-0.56660037,-0.69320115,0
"YNL300W",0.68829675,1.8388993,1.8407009,1.0321008,3.5291963,3.1923993,3.0711998,2.8315996,0
"YNL301C",1.3782009,1.5755979,1.5189983,2.0114992,1.6367012,2.2107006,2.367399,2.1632991,0
"YNL302C",0.40260213,1.3279977,1.2966982,0.68949598,1.8274004,1.142897,1.7235018,1.4386016,0
"YNL303W",-0.70970064,-0.81999985,-0.85159948,-0.74049971,0.049003373,0.121095,0.18079712,0.071597937,0
"YNL304W",-0.40590057,-0.37650018,-0.59319996,-0.35219922,-0.013299281,0.089403234,0.028399413,-0.00330033,0
"YNL305C",-2.2610022,-2.3942971,-2.4479968,-2.7931968,-3.1778034,-3.015001,-3.1130987,-2.916404,0
"YNL306W",-0.48300052,-0.46800029,-0.68019943,-0.91670084,-1.0103,-0.84580049,-1.0244989,-0.78709952,0
"YNL307C",0.29169785,0.64419778,0.78099873,0.73749641,0.70300322,1.3852985,1.1742019,1.2475995,0
"YNL308C",0.36139781,0.43350432,0.53900492,0.65669772,0.26480063,-0.039700336,0.04749651,-0.041599757,0
"YNL309W",0.016196767,0.073395244,-0.28270019,-0.26270089,0.14469903,-0.16859941,-0.18849938,-0.31920037,0
"YNL310C",-0.57609917,-0.57029942,-0.70209959,-0.85809903,-0.49080076,-0.59370062,-0.7253006,-0.77070003,0
"YNL311C",0.34120016,0.45940014,-0.059299504,-0.59350034,-0.65130074,-0.72230085,-0.61890051,-0.77819962,0
"YNL312W",-0.050799774,-0.049000145,0.071899932,0.11780141,1.641902,1.3100027,1.3504011,1.1092001,0
"YNL313C",0.95619794,1.0056012,0.90239779,1.2195991,1.1556974,0.78140168,0.70920239,0.6494959,0
"YNL314W",-0.35009948,-0.55529901,-0.69440063,-0.90810116,-0.90579907,-0.89139927,-0.90449951,-0.96950006,0
"YNL315C",-0.37720081,-0.43509899,-0.55069959,-0.38470048,-0.27980035,-0.12060005,-0.18869997,-0.24649986,0
"YNL316C",0.57669627,0.66180432,0.46660102,0.43430529,0.37550102,0.33750559,0.33300002,0.33519739,0
"YNL317W",-0.33210061,-0.21069976,-0.27329955,-0.13210037,-0.15149984,-0.000200549,-0.048100426,-0.1137995,0
"YNL318C",-0.010599369,-0.095900544,0.061306165,0.42680147,0.47019844,0.40610124,0.37840064,0.45100269,0
"YNL319W",0.08709618,0.12450019,0.19790312,0.36989637,0.20490444,0.16699817,0.15070264,0.23920249,0
